listing_id,total_reviews,sentiment_positive_ratio,sentiment_neutral_ratio,sentiment_negative_ratio,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,average_sentiment_score,total_positive_reviews,intelligent_score
1106580678470414784,59,1,0,0,59,0,0,0.8619525423728814,59,0.9585857627118644
1106791847906568631,17,0.8823529411764706,0.11764705882352941,0,15,2,0,0.7075529411764706,15,0.8416776470588235
1107079930234329048,2,1,0,0,2,0,0,0.9592499999999999,0,
1107346232269821551,8,0.625,0.125,0.25,5,1,2,0.3651625,5,0.58454875
1110994531908634372,4,0.75,0.25,0,3,1,0,0.56605,3,0.719815
1111948888326860136,1,1,0,0,1,0,0,0.5859,0,
1111954461802971282,1,1,0,0,1,0,0,0.9814,0,
1113166018462637884,6,1,0,0,6,0,0,0.7874666666666666,6,0.93624
1113174753557097083,2,1,0,0,2,0,0,0.6427499999999999,0,
1113177270096624065,12,0.9166666666666666,0,0.083333333,11,0,1,0.58675,11,0.8260249999999999
1113179248600563040,25,0.84,0.12,0.04,21,3,1,0.571984,21,0.7755952
1113181111239567027,9,0.8888888888888888,0.1111111111111111,0,8,1,0,0.5944222222222222,8,0.8116599999999999
1113661637639799072,1,1,0,0,1,0,0,0.9349,0,
1114403624444118518,17,1,0,0,17,0,0,0.901,17,0.9702999999999999
1116217688928918816,31,0.967741935,0,0.032258065,30,0,1,0.8376709677419354,30,0.9319464516129031
1116739805180115235,64,0.984375,0.015625,0,63,1,0,0.8822390625000001,63,0.955296719
1116832622290961369,151,0.9470198675496688,0.026490066225165563,0.026490066225165563,143,4,4,0.7837576158940397,143,0.9033392052980131
1117413461067754985,5,1,0,0,5,0,0,0.73554,5,0.920662
1117598350514697901,4,1,0,0,4,0,0,0.8868750000000001,4,0.9660624999999999
1118302896790224806,1,1,0,0,1,0,0,0.8126,0,
1122471624249767872,56,0.8928571428571429,0.035714286,0.071428571,50,2,4,0.6231053571428572,50,0.8226458928571428
1124719009527206467,58,0.9137931034482759,0.086206897,0,53,5,0,0.7665551724137931,53,0.8782424137931034
1126459132722218774,29,0.9310344827586207,0.034482758620689655,0.034482758620689655,27,1,1,0.7271689655172415,27,0.8767713793103449
1126660584693632103,7,0.8571428571428571,0,0.14285714285714285,6,0,1,0.6197285714285714,6,0.8002042857142856
1127616922318643468,22,0.9545454545454546,0.045454545454545456,0,21,1,0,0.8038227272727275,21,0.913874091
1128294399816081218,22,0.8636363636363636,0.13636363636363635,0,19,3,0,0.6225227272727273,19,0.8049386363636364
1129780706287695344,12,1,0,0,12,0,0,0.9065249999999998,12,0.9719574999999999
1133083026976102060,20,1,0,0,20,0,0,0.9075850000000001,20,0.9722755
1133297575250380615,10,1,0,0,10,0,0,0.89505,10,0.9685149999999999
1133522591062821563,13,1,0,0,13,0,0,0.8162307692307691,13,0.9448692307692307
1134926144572020168,16,0.8125,0.125,0.0625,13,2,1,0.65254375,13,0.783263125
1135001851502439431,47,0.9574468085106383,0.021276596,0.021276596,45,1,1,0.8184446808510637,45,0.9200014893617021
1142233835882550764,3,1,0,0,3,0,0,0.7591,3,0.9277299999999999
1142440434925996325,58,0.9655172413793104,0.034482758620689655,0,56,2,0,0.8338034482758621,56,0.9294513793103448
1142807622569299710,4,0.5,0.25,0.25,2,1,1,-0.025875,2,
1142815338581148017,6,0.6666666666666666,0,0.3333333333333333,4,0,2,0.13243333333333338,4,0.5397299999999999
1142820769414597557,2,0.5,0,0.5,1,0,1,0.14815,0,
1142847821143020381,3,0.3333333333333333,0,0.6666666666666666,1,0,2,-0.222133333,1,
1144887340383287111,55,1,0,0,55,0,0,0.8265818181818181,55,0.9479745454545454
1145081085596277206,13,1,0,0,13,0,0,0.8352999999999999,13,0.9505899999999999
1150077706926227637,5,0.8,0,0.2,4,0,1,0.53198,4,0.739594
1150444759423573259,1,1,0,0,1,0,0,0.9418,0,
1152006178970160354,5,1,0,0,5,0,0,0.7094799999999999,5,0.9128439999999999
1152220640333353300,40,0.9,0.075,0.025,36,3,1,0.696745,36,0.8490235
1154626508257612771,41,0.975609756,0.024390243902439025,0,40,1,0,0.8020975609756097,40,0.9259951219512194
1155763273449553869,1,1,0,0,1,0,0,0.8221,0,
1159199335841600820,54,0.9074074074074074,0.074074074,0.018518518518518517,49,4,1,0.7110962962962963,49,0.8577733333333333
1160748315281740743,25,0.88,0.04,0.08,22,1,2,0.628224,22,0.8164672000000001
1161044552710631852,77,0.961038961,0.012987012987012988,0.025974025974025976,74,1,2,0.8330064935064935,74,0.9265253246753246
1163799878116771863,17,0.9411764705882353,0.058823529411764705,0,16,1,0,0.7919411764705883,16,0.9022882352941176
1166670440599633113,29,0.9655172413793104,0,0.034482758620689655,28,0,1,0.7698379310344827,28,0.910261724
1166934200355238381,2,1,0,0,2,0,0,0.894,0,
1170257328920969861,1,1,0,0,1,0,0,0.9627,0,
1171052507160697663,45,0.8444444444444444,0.066666667,0.088888889,38,3,4,0.6418444444444444,38,0.7992199999999999
1178851161298691193,3,1,0,0,3,0,0,0.3229,3,0.79687
1179031414306070533,6,0.5,0.3333333333333333,0.16666666666666666,3,2,1,0.17180000000000004,3,0.45154000000000005
1179914627003435458,1,1,0,0,1,0,0,0.7845,0,
1181083148128935410,1,1,0,0,1,0,0,0.9656,0,
1186315581218508765,12,1,0,0,12,0,0,0.7761833333333334,12,0.932855
1186889553110548477,10,1,0,0,10,0,0,0.77905,10,0.933715
1187017457295458163,12,1,0,0,12,0,0,0.8045666666666667,12,0.9413699999999999
1187651377864666755,8,0.75,0.25,0,6,2,0,0.435425,6,0.6806274999999999
1187654038507142546,18,0.8888888888888888,0.055555556,0.055555556,16,1,1,0.6177944444444445,16,0.8186716666666667
1187654891108639739,9,1,0,0,9,0,0,0.6842777777777778,9,0.9052833333333333
1187655027946050868,7,1,0,0,7,0,0,0.6640428571428572,7,0.8992128571428571
1188361477494430060,4,0.75,0.25,0,3,1,0,0.6603,3,0.7480899999999999
1188394996392352169,14,0.9285714285714286,0.071428571,0,13,1,0,0.76,13,0.8851428571428571
1188426245460112631,3,1,0,0,3,0,0,0.7432666666666666,3,0.9229799999999999
1192450867400001874,1,0,0,1,0,0,1,-0.3612,0,
1193442460146924406,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,8,2,2,0.34315,8,0.602945
1194792849734805288,1,1,0,0,1,0,0,0.7096,0,
1194802024029442726,1,1,0,0,1,0,0,0.8622,0,
1197087527640360851,3,0.6666666666666666,0.3333333333333333,0,2,1,0,0.3306,2,
1197138515042538277,2,1,0,0,2,0,0,0.9492499999999999,0,
1197258083927828313,1,1,0,0,1,0,0,0.9737,0,
1197267740512029356,1,1,0,0,1,0,0,0.9556,0,
1199973605654503427,45,1,0,0,45,0,0,0.8681600000000002,45,0.960448
1205737768690892825,17,1,0,0,17,0,0,0.8426941176470588,17,0.9528082352941175
1208950964470369892,15,1,0,0,15,0,0,0.8610666666666668,15,0.95832
1209266406326592952,1,1,0,0,1,0,0,0.9568,0,
1211509170073746140,1,1,0,0,1,0,0,0.9357,0,
1212303517962999522,8,0.875,0,0.125,7,0,1,0.531925,7,0.7845775
1213039382454064013,5,1,0,0,5,0,0,0.83216,5,0.9496479999999999
1213873399246086642,4,0.75,0,0.25,3,0,1,0.40515,3,0.671545
1216126084473516988,48,0.875,0.041666666666666664,0.083333333,42,2,4,0.5942333333333333,42,0.80327
1216606855516851447,21,0.9523809523809523,0,0.047619047619047616,20,0,1,0.7791904761904762,20,0.9051857142857143
1217324115667396997,3,0.6666666666666666,0,0.3333333333333333,2,0,1,0.2828,2,
1220294381559714474,5,0.6,0.2,0.2,3,1,1,0.25118,3,0.535354
1223632914261316998,5,1,0,0,5,0,0,0.86298,5,0.9588939999999999
1226036996246736623,4,1,0,0,4,0,0,0.909475,4,0.9728424999999999
1227090143212975414,42,1,0,0,42,0,0,0.8990190476190476,42,0.9697057142857143
1229152569114019744,5,1,0,0,5,0,0,0.8121400000000001,5,0.943642
1231478583348693118,4,1,0,0,4,0,0,0.8052,4,0.94156
1231961794924083952,40,0.975,0.025,0,39,1,0,0.7891325,39,0.92173975
1232944190817578996,6,1,0,0,6,0,0,0.8329666666666666,6,0.9498899999999999
1233483406514620037,23,0.9130434782608695,0.043478260869565216,0.043478260869565216,21,1,1,0.7324391304347826,21,0.8675578260869564
1237733772362574074,56,0.9464285714285714,0.017857142857142856,0.035714286,53,1,2,0.7977589285714285,53,0.9071848214285714
1238520902231056293,11,0.9090909090909091,0.090909091,0,10,1,0,0.7294454545454545,10,0.8642881818181817
1243671610151641148,2,0,1,0,0,2,0,0,0,
1244469233578592623,3,0.6666666666666666,0,0.3333333333333333,2,0,1,0.3933,2,
1246547785853916126,16,1,0,0,16,0,0,0.8321937500000001,16,0.9496581249999999
1248266742423715072,5,0.8,0.2,0,4,1,0,0.72688,4,0.798064
1249317617031114045,3,1,0,0,3,0,0,0.6011333333333333,3,0.8803399999999999
1249883379640182865,2,1,0,0,2,0,0,0.9181999999999999,0,
1250011748296284859,1,1,0,0,1,0,0,0.7351,0,
1251019657102681423,51,0.9803921568627451,0.019607843,0,50,1,0,0.8829313725490194,50,0.9531147058823527
1252085484312825516,2,0.5,0.5,0,1,1,0,0.42775,0,
1253907525539317444,55,0.9636363636363636,0.018181818,0.018181818,53,1,1,0.8338654545454545,53,0.9283414545454544
1254239207141792883,7,1,0,0,7,0,0,0.7456571428571428,7,0.9236971428571428
1254296063610900328,7,0.7142857142857143,0.2857142857142857,0,5,2,0,0.442,5,0.6611714285714285
1254585216831930600,9,1,0,0,9,0,0,0.6315000000000001,9,0.88945
1254636275854124333,3,1,0,0,3,0,0,0.7351666666666666,3,0.92055
1254952192357888486,5,1,0,0,5,0,0,0.68616,5,0.905848
1254988378223468283,9,1,0,0,9,0,0,0.725511111,9,0.9176533333333332
1258027856761385118,3,1,0,0,3,0,0,0.6744666666666667,3,0.9023399999999999
1258215755368327135,2,1,0,0,2,0,0,0.9378,0,
1258215783190013565,1,1,0,0,1,0,0,0.9599,0,
1258215808908702912,3,1,0,0,3,0,0,0.818,3,0.9453999999999999
1258215841626200499,5,1,0,0,5,0,0,0.8577,5,0.95731
1258215870922577210,2,0.5,0,0.5,1,0,1,-0.1364,0,
1259618032014757406,3,1,0,0,3,0,0,0.6248666666666667,3,0.8874599999999999
1259675167556718057,1,1,0,0,1,0,0,0.9133,0,
1263865399437051621,17,0.7058823529411765,0.17647058823529413,0.11764705882352941,12,3,2,0.45802352941176466,12,0.6609364705882352
1264525696822358116,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,4,1,1,0.45026666666666665,4,0.63508
1264556127649367167,4,1,0,0,4,0,0,0.9282250000000001,4,0.9784674999999999
1264568465880795785,7,0.7142857142857143,0.2857142857142857,0,5,2,0,0.5012,5,0.6789314285714285
1264576489970661997,5,1,0,0,5,0,0,0.86624,5,0.959872
1264590933970489715,2,0.5,0.5,0,1,1,0,0.31245,0,
1264610360306001030,4,0.75,0,0.25,3,0,1,0.5731999999999999,3,0.7219599999999999
1265214876823826383,2,1,0,0,2,0,0,0.875,0,
1265460091980810072,14,0.8571428571428571,0.071428571,0.071428571,12,1,1,0.6841571428571428,12,0.8195328571428571
1268226155222722772,34,0.9411764705882353,0.029411764705882353,0.029411764705882353,32,1,1,0.7416323529411766,32,0.8871955882352941
1269075729323599305,14,0.8571428571428571,0,0.14285714285714285,12,0,2,0.6718071428571429,12,0.8158278571428571
1269828125616321901,6,0.8333333333333334,0.16666666666666666,0,5,1,0,0.42050000000000004,5,0.72615
1273343107801103525,11,0.9090909090909091,0.090909091,0,10,1,0,0.777609091,10,0.8787372727272728
1274565074997749520,4,1,0,0,4,0,0,0.728375,4,0.9185125
1281416666444223883,55,0.9454545454545454,0.054545455,0,52,3,0,0.7647345454545456,52,0.8966930909090909
1281541641269129874,2,1,0,0,2,0,0,0.48355,0,
1281568736610336383,6,1,0,0,6,0,0,0.7621666666666668,6,0.92865
1283481555462262286,1,1,0,0,1,0,0,0.9601,0,
1284797925460237313,111,0.963963964,0.036036036036036036,0,107,4,0,0.7832972972972974,107,0.9133675675675675
1285488244399824852,31,0.967741935,0,0.032258065,30,0,1,0.8687354838709677,30,0.941265806
1289107191343604917,13,1,0,0,13,0,0,0.9167384615384617,13,0.9750215384615385
1289136148781767542,4,1,0,0,4,0,0,0.808575,4,0.9425724999999999
1290769161710005717,8,0.875,0.125,0,7,1,0,0.680825,7,0.8292475
1292717600642360565,15,1,0,0,15,0,0,0.8685933333333333,15,0.9605779999999999
1294911445489209968,39,0.9487179487179487,0.051282051,0,37,2,0,0.7999384615384616,37,0.9092123076923077
1297426118285710735,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,7,1,1,0.6326777777777777,7,0.75647
1298054626162676731,1,1,0,0,1,0,0,0.6588,0,
1300686397183503456,41,0.975609756,0.024390243902439025,0,40,1,0,0.7914707317073171,40,0.9228070731707316
1301444093797236558,1,1,0,0,1,0,0,0.6249,0,
1301858708855663782,3,1,0,0,3,0,0,0.9478,3,0.9843399999999999
1301871511601665734,2,1,0,0,2,0,0,0.9296,0,
1302920366325903405,1,1,0,0,1,0,0,0.6588,0,
1303964477988774088,31,0.9354838709677419,0.064516129,0,29,2,0,0.7715064516129034,29,0.8927422580645161
1303966501886026574,8,1,0,0,8,0,0,0.87265,8,0.961795
1304689019380054605,2,1,0,0,2,0,0,0.9461999999999999,0,
1305816679198562589,27,0.9259259259259259,0.037037037037037035,0.037037037037037035,25,1,1,0.7119925925925925,25,0.8691533333333333
1305876200336755530,12,1,0,0,12,0,0,0.7839666666666667,12,0.93519
1310808548325201994,1,1,0,0,1,0,0,0.9427,0,
1310975938412513596,3,0.6666666666666666,0.3333333333333333,0,2,1,0,0.5495,2,
1312399704046005018,16,1,0,0,16,0,0,0.8714312500000001,16,0.9614293749999999
1313755115307058206,1,1,0,0,1,0,0,0.6908,0,
1314804205076057495,5,1,0,0,5,0,0,0.8429800000000001,5,0.952894
1320369317634135695,83,0.927710843,0.072289157,0,77,6,0,0.7483927710843374,77,0.8811443373493976
1320369319651462745,86,0.9418604651162791,0.046511627906976744,0.011627906976744186,81,4,1,0.7006848837209303,81,0.8753217441860465
1322554045705984466,25,1,0,0,25,0,0,0.8708720000000001,25,0.9612615999999999
1323836282604177972,3,1,0,0,3,0,0,0.7656333333333333,3,0.9296899999999999
1329363380596670390,3,1,0,0,3,0,0,0.9663,3,0.9898899999999999
1332912508617969439,19,1,0,0,19,0,0,0.9161684210526317,19,0.9748505263157895
1333464727263115102,2,1,0,0,2,0,0,0.72105,0,
1334313182120373470,4,1,0,0,4,0,0,0.93475,4,0.980425
1334852448877818971,12,1,0,0,12,0,0,0.7914416666666666,12,0.9374324999999999
1335964795468388530,10,1,0,0,10,0,0,0.60197,10,0.880591
1336746191712136844,8,1,0,0,8,0,0,0.8992625,8,0.9697787499999999
1340987659942325561,35,0.9142857142857143,0.057142857,0.028571429,32,2,1,0.6734742857142856,32,0.8506137142857141
1342281449564708174,32,0.9375,0.0625,0,30,2,0,0.8000375,30,0.90251125
1343113942184694686,2,1,0,0,2,0,0,0.80765,0,
1344228481490726990,1,1,0,0,1,0,0,0.9796,0,
1344951713329153532,2,0.5,0,0.5,1,0,1,0.1421,0,
1345170046719762263,1,1,0,0,1,0,0,0.8316,0,
1345239313751439166,3,1,0,0,3,0,0,0.9492333333333334,3,0.98477
1346522592171840626,8,1,0,0,8,0,0,0.7511,8,0.9253299999999999
1346735445878689994,18,1,0,0,18,0,0,0.8198444444444445,18,0.9459533333333333
1347236189348326241,4,0.75,0.25,0,3,1,0,0.5553250000000001,3,0.7165974999999999
1347287034897088886,3,1,0,0,3,0,0,0.7896666666666666,3,0.9369
1347293364082656645,41,0.9512195121951219,0.024390243902439025,0.024390243902439025,39,1,1,0.7565268292682927,39,0.8976897560975609
1347348894262164980,9,1,0,0,9,0,0,0.770288889,9,0.9310866666666666
1347354502902153727,4,0.5,0.25,0.25,2,1,1,0.0748,2,
1350267697837221897,1,1,0,0,1,0,0,0.6588,0,
1350283457772391886,3,1,0,0,3,0,0,0.8856,3,0.96568
1350789632978356048,4,1,0,0,4,0,0,0.93635,4,0.980905
1350969442037080382,2,0.5,0,0.5,1,0,1,0.356,0,
1351019453982365609,1,1,0,0,1,0,0,0.8805,0,
1352786961167656284,2,1,0,0,2,0,0,0.8631500000000001,0,
1353702701210232934,27,1,0,0,27,0,0,0.867674074,27,0.9603022222222222
1353719926313353001,28,0.9642857142857143,0.035714286,0,27,1,0,0.7223857142857143,27,0.8952871428571428
1355862130430773146,1,1,0,0,1,0,0,0.7184,0,
1358017690644935324,20,1,0,0,20,0,0,0.767555,20,0.9302665
1359513299075351416,77,0.987012987,0,0.012987012987012988,76,0,1,0.8503870129870129,76,0.947323896
1359649883634343323,24,0.9583333333333334,0.041666666666666664,0,23,1,0,0.8253791666666667,23,0.9226137499999999
1362615499770599211,1,1,0,0,1,0,0,0.9473,0,
1363987964439969291,3,1,0,0,3,0,0,0.8567999999999999,3,0.9570399999999999
1364550588477377988,1,1,0,0,1,0,0,0.9701,0,
1364769671537263524,63,0.9206349206349206,0.063492063,0.015873015873015872,58,4,1,0.7061777777777777,58,0.8642342857142856
1366890748262226704,4,1,0,0,4,0,0,0.926575,4,0.9779725
1369622685589752198,1,1,0,0,1,0,0,0.5106,0,
1370356122121969673,2,0.5,0,0.5,1,0,1,0.38775,0,
1370409536976416669,3,1,0,0,3,0,0,0.7925,3,0.93775
1370422114666479169,5,1,0,0,5,0,0,0.7348999999999999,5,0.9204699999999999
1370622025254396866,6,1,0,0,6,0,0,0.8057166666666667,6,0.941715
1371024449753031809,26,1,0,0,26,0,0,0.8558846153846152,26,0.9567653846153845
1372834708507516480,15,1,0,0,15,0,0,0.9272866666666668,15,0.978186
1374542800057908316,29,0.9310344827586207,0,0.068965517,27,0,2,0.7384137931034485,27,0.8801448275862069
1377440125856735172,11,0.9090909090909091,0,0.090909091,10,0,1,0.7522090909090909,10,0.8711172727272727
1381209284391312788,17,0.9411764705882353,0.058823529411764705,0,16,1,0,0.7166117647058823,16,0.8796894117647058
1381209380260762933,10,1,0,0,10,0,0,0.8328200000000001,10,0.949846
1381209466223359822,19,0.9473684210526315,0.052631579,0,18,1,0,0.6287473684210527,18,0.8570452631578948
1383413318275421209,27,0.9259259259259259,0.037037037037037035,0.037037037037037035,25,1,1,0.7551962962962963,25,0.8821144444444444
1383869369440600577,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,4,1,1,0.3436666666666666,4,0.6031
1386076272128025966,2,1,0,0,2,0,0,0.7425,0,
1386299436748750838,37,0.9459459459459459,0.027027027,0.027027027,35,1,1,0.8077783783783784,35,0.909901081
1394443050212559627,4,1,0,0,4,0,0,0.936975,4,0.9810924999999999
1399350105408660909,20,1,0,0,20,0,0,0.84267,20,0.9528009999999999
1399406669847756900,1,1,0,0,1,0,0,0.7351,0,
1399559713325689017,5,0.8,0.2,0,4,1,0,0.49193999999999993,4,0.727582
1401084961277434353,9,1,0,0,9,0,0,0.8673555555555555,9,0.9602066666666665
1401663909805406842,22,0.9090909090909091,0.045454545454545456,0.045454545454545456,20,1,1,0.7572818181818182,20,0.8726390909090909
1405001876822340211,1,1,0,0,1,0,0,0.8074,0,
1405046833405244544,18,1,0,0,18,0,0,0.8788611111111112,18,0.9636583333333333
1409017740855710230,2,1,0,0,2,0,0,0.8777,0,
1409107014141524661,2,1,0,0,2,0,0,0.9656,0,
1409530530062960221,21,1,0,0,21,0,0,0.8317238095238098,21,0.9495171428571428
1411887860396257482,9,1,0,0,9,0,0,0.906511111,9,0.9719533333333333
1416183160539546520,11,0.8181818181818182,0.18181818181818182,0,9,2,0,0.7093636363636364,9,0.8037181818181818
1417308716026554811,1,1,0,0,1,0,0,0.9629,0,
1419093567870054377,7,0.8571428571428571,0.14285714285714285,0,6,1,0,0.7899571428571429,6,0.851272857
1419472073265141182,2,0.5,0.5,0,1,1,0,0.38615,0,
1422126927469746616,10,1,0,0,10,0,0,0.68306,10,0.904918
1423147576969215626,17,0.9411764705882353,0.058823529411764705,0,16,1,0,0.8374235294117646,16,0.9159329411764705
1424597405566028018,1,1,0,0,1,0,0,0.9611,0,
1424630812273374811,1,1,0,0,1,0,0,0.8431,0,
1426043236931161244,21,1,0,0,21,0,0,0.7517285714285713,21,0.9255185714285713
1427855052135903431,21,0.9523809523809523,0.047619047619047616,0,20,1,0,0.763552381,20,0.9004942857142857
1428017856864006057,17,1,0,0,17,0,0,0.8005647058823528,17,0.9401694117647058
1431973034166569735,5,1,0,0,5,0,0,0.64162,5,0.892486
1432525114906863816,1,1,0,0,1,0,0,0.9001,0,
1436159574301351126,1,1,0,0,1,0,0,0.7351,0,
1437007519510257103,10,0.9,0.1,0,9,1,0,0.7231299999999999,9,0.856939
1439242935263171632,2,1,0,0,2,0,0,0.7391,0,
1440036086563624799,7,0.8571428571428571,0.14285714285714285,0,6,1,0,0.5912,6,0.7916457142857142
1442219912105236312,6,1,0,0,6,0,0,0.7434,6,0.92302
1444551423614326680,1,1,0,0,1,0,0,0.9393,0,
1445033628917255959,10,0.9,0,0.1,9,0,1,0.7027500000000001,9,0.850825
1447260168339004937,3,0.3333333333333333,0.6666666666666666,0,1,2,0,0.26703333333333334,1,
1450706392766029768,2,1,0,0,2,0,0,0.6983,0,
1451041028551781560,2,1,0,0,2,0,0,0.6621,0,
1452068704280129806,2,0.5,0.5,0,1,1,0,0.4342,0,
1452070118715948630,2,1,0,0,2,0,0,0.8884000000000001,0,
1453733289440164769,1,1,0,0,1,0,0,0.9224,0,
1455357306477550222,8,0.875,0.125,0,7,1,0,0.6996374999999999,7,0.83489125
1455673871291198399,6,1,0,0,6,0,0,0.7026499999999999,6,0.9107949999999999
1455678913796472284,3,0.6666666666666666,0.3333333333333333,0,2,1,0,0.5027666666666667,2,
1455679403853645011,3,1,0,0,3,0,0,0.6951333333333333,3,0.9085399999999999
1455891514167841022,6,1,0,0,6,0,0,0.7999666666666666,6,0.93999
1457981080661342883,40,1,0,0,40,0,0,0.8589749999999998,40,0.9576925
1458169040054476924,7,1,0,0,7,0,0,0.7965571428571429,7,0.9389671428571428
1459499887613475458,10,1,0,0,10,0,0,0.9020199999999999,10,0.970606
1466110132956687504,2,0,0.5,0.5,0,1,1,-0.13085,0,
1469727630679239036,1,1,0,0,1,0,0,0.5994,0,
1472400793163456074,5,1,0,0,5,0,0,0.89818,5,0.9694539999999999
1475478567311696855,3,0.6666666666666666,0.3333333333333333,0,2,1,0,0.5098,2,
1475558951144418180,10,1,0,0,10,0,0,0.89307,10,0.9679209999999999
1476368987225773272,9,0.8888888888888888,0,0.1111111111111111,8,0,1,0.6085444444444446,8,0.8158966666666666
1477176745424380229,1,1,0,0,1,0,0,0.9528,0,
1477919882152614279,18,0.8888888888888888,0.055555556,0.055555556,16,1,1,0.7055222222222222,16,0.8449899999999999
1478477662722016148,1,1,0,0,1,0,0,0.3612,0,
1481491740092045469,26,0.9230769230769231,0.076923077,0,24,2,0,0.7841653846153845,24,0.8890957692307692
1481497133976257780,20,1,0,0,20,0,0,0.77111,20,0.931333
1481501155567124474,30,0.9,0.066666667,0.033333333,27,2,1,0.6832133333333332,27,0.8449639999999999
1483308879674147338,5,1,0,0,5,0,0,0.83302,5,0.9499059999999999
1484115793121887771,2,1,0,0,2,0,0,0.6979500000000001,0,
1484935948674803290,2,1,0,0,2,0,0,0.901,0,
1485636431268665942,19,1,0,0,19,0,0,0.9232947368421053,19,0.9769884210526315
1485740908194332674,5,1,0,0,5,0,0,0.9509400000000001,5,0.985282
1489181215263661797,9,1,0,0,9,0,0,0.8937333333333333,9,0.96812
1489966711179263819,2,1,0,0,2,0,0,0.7997000000000001,0,
1491379258440610080,2,1,0,0,2,0,0,0.9592,0,
1492901978236141772,1,1,0,0,1,0,0,0.7346,0,
1495708563582814313,3,1,0,0,3,0,0,0.5139999999999999,3,0.8542
1495797762208735734,1,0,0,1,0,0,1,-0.1027,0,
1498000499067869087,8,1,0,0,8,0,0,0.7486999999999999,8,0.9246099999999999
1499342846319227880,2,0.5,0,0.5,1,0,1,-0.1575,0,
1499360098914975621,2,1,0,0,2,0,0,0.8683000000000001,0,
1500034715684926075,7,1,0,0,7,0,0,0.7021,7,0.9106299999999999
1500036597800900386,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,7,1,1,0.4799555555555556,7,0.7106533333333334
1500781517794208078,12,0.75,0.083333333,0.16666666666666666,9,1,2,0.5207,9,0.7062099999999999
1502288615824196658,3,1,0,0,3,0,0,0.7548666666666666,3,0.92646
1503672712688188975,1,1,0,0,1,0,0,0.5423,0,
1508344559040593835,15,0.8,0.066666667,0.13333333333333333,12,1,2,0.53898,12,0.741694
1508820296942511977,1,1,0,0,1,0,0,0.8653,0,
1508971859068616079,1,1,0,0,1,0,0,0.4404,0,
1512303928894743854,4,1,0,0,4,0,0,0.8470499999999999,4,0.9541149999999999
1515496545420419255,4,0.75,0.25,0,3,1,0,0.64175,3,0.742525
1517058816752107145,1,1,0,0,1,0,0,0.8583,0,
1517365241063441314,1,1,0,0,1,0,0,0.984,0,
1518379946616491017,6,1,0,0,6,0,0,0.7720833333333333,6,0.9316249999999999
1523213465801890386,2,1,0,0,2,0,0,0.9606,0,
1531349538560141698,1,1,0,0,1,0,0,0.9528,0,
1536585445416126682,1,1,0,0,1,0,0,0.7506,0,
